0	5.015e-05
0.1	5.015e-05
0.2	5.015e-05
0.3	5.015e-05
0.4	5.015e-05
0.5	5.015e-05
0.6	5.015e-05
0.7	5.015e-05
0.8	5.015e-05
0.9	5.015e-05
1	5.015e-05
1.1	5.015e-05
1.2	5.015e-05
1.3	4.8427e-05
1.4	4.45379e-05
1.5	4.1169e-05
1.6	3.84569e-05
1.7	3.65484e-05
1.8	3.55729e-05
1.9	3.56072e-05
2	3.66485e-05
2.1	3.86154e-05
2.2	4.13761e-05
2.3	4.47841e-05
2.4	4.87036e-05
2.5	5.30213e-05
2.6	5.76479e-05
2.7	6.25148e-05
2.8	6.75701e-05
2.9	7.27745e-05
3	7.80982e-05
3.1	8.35185e-05
3.2	8.90177e-05
3.3	9.45819e-05
3.4	0.0001002
3.5	0.000105865
3.6	0.000111568
3.7	0.000111954
3.8	9.98456e-05
3.9	8.79488e-05
4	7.63627e-05
4.1	6.5253e-05
4.2	5.49094e-05
4.3	4.58537e-05
4.4	3.89934e-05
4.5	3.56205e-05
4.6	3.67093e-05
4.7	4.19135e-05
4.8	4.99632e-05
4.9	5.97187e-05
5	7.0475e-05
5.1	8.18386e-05
5.2	9.35884e-05
5.3	0.000105596
5.4	0.000117782
5.5	0.000130096
5.6	0.000142506
5.7	0.000154988
5.8	0.000167526
5.9	0.000180108
6	0.000192727
6.1	0.000178114
6.2	0.000157888
6.3	0.0001378
6.4	0.000117923
6.5	9.8383e-05
6.6	7.94304e-05
6.7	6.16093e-05
6.8	4.62467e-05
6.9	3.65835e-05
7	3.73428e-05
7.1	4.80329e-05
7.2	6.38465e-05
7.3	8.18666e-05
7.4	0.000100918
7.5	0.000120513
7.6	0.000140423
7.7	0.000160532
7.8	0.000180773
7.9	0.000201107
8	0.000221508
8.1	0.000241958
8.2	0.000262447
8.3	0.000282966
8.4	0.000255912
8.5	0.000227685
8.6	0.000199547
8.7	0.00017154
8.8	0.000143741
8.9	0.000116301
9	8.9547e-05
9.1	6.43439e-05
9.2	4.34769e-05
9.3	3.56223e-05
9.4	4.77104e-05
9.5	7.00873e-05
9.6	9.57956e-05
9.7	0.00012276
9.8	0.000150306
9.9	0.000178164
10	0.000206207
10.1	0.000234369
10.2	0.000262612
10.3	0.000290913
10.4	0.000319255
10.5	0.000347629
10.6	0.000376027
10.7	0.000389918
10.8	0.000350361
10.9	0.000310851
11	0.000271408
11.1	0.000232066
11.2	0.000192888
11.3	0.000153998
11.4	0.000115688
11.5	7.88077e-05
11.6	4.68636e-05
11.7	3.6611e-05
11.8	6.03584e-05
11.9	9.54176e-05
12	0.000133133
12.1	0.000171765
12.2	0.000210809
12.3	0.000250072
12.4	0.000289466
12.5	0.000328943
12.6	0.000368477
12.7	0.000408051
12.8	0.000447654
12.9	0.00048728
13	0.000526923
13.1	0.00056658
13.2	0.000519171
13.3	0.00046182
13.4	0.000404513
13.5	0.000347269
13.6	0.000290127
13.7	0.000233163
13.8	0.000176546
13.9	0.00012077
14	6.79347e-05
14.1	3.54642e-05
14.2	6.71802e-05
14.3	0.000119923
14.4	0.000175678
14.5	0.000232286
14.6	0.000289247
14.7	0.000346387
14.8	0.00040363
14.9	0.000460937
15	0.000518287
15.1	0.000575667
15.2	0.00063307
15.3	0.000690489
15.4	0.00074792
15.5	0.000805362
15.6	0.000815332
15.7	0.00072947
15.8	0.000643632
15.9	0.00055783
16	0.000472082
16.1	0.000386426
16.2	0.000300939
16.3	0.000215823
16.4	0.000131797
16.5	5.41955e-05
16.6	5.72692e-05
16.7	0.00013564
16.8	0.000219755
16.9	0.000304898
17	0.000390395
17.1	0.000476057
17.2	0.000561808
17.3	0.000647612
17.4	0.000733451
17.5	0.000819314
17.6	0.000905194
17.7	0.000991087
17.8	0.00107699
17.9	0.0011629
18	0.00124881
18.1	0.00119169
18.2	0.00106061
18.3	0.000929542
18.4	0.000798503
18.5	0.000667508
18.6	0.000536589
18.7	0.000405818
18.8	0.000275408
18.9	0.000146328
19	3.70742e-05
19.1	0.00012545
19.2	0.000253972
19.3	0.000384274
19.4	0.000515006
19.5	0.000645908
19.6	0.000776893
19.7	0.000907926
19.8	0.00103899
19.9	0.00117007
20	0.00130117
20.1	0.00143227
20.2	0.00156339
20.3	0.0016945
20.4	0.00182563
20.5	0.00195675
20.6	0.00177324
20.7	0.0015709
20.8	0.00136858
20.9	0.00116628
21	0.000964014
21.1	0.000761807
21.2	0.000559725
21.3	0.000357981
21.4	0.000157873
21.5	6.01145e-05
21.6	0.000253415
21.7	0.000454687
21.8	0.000656641
21.9	0.000858796
22	0.00106104
22.1	0.00126332
22.2	0.00146563
22.3	0.00166796
22.4	0.0018703
22.5	0.00207265
22.6	0.002275
22.7	0.00247736
22.8	0.00267972
22.9	0.00288209
23	0.00297491
23.1	0.00266088
23.2	0.00234684
23.3	0.00203282
23.4	0.00171881
23.5	0.00140483
23.6	0.0010909
23.7	0.000777065
23.8	0.00046355
23.9	0.000152313
24	0.000169683
24.1	0.000481308
24.2	0.000794856
24.3	0.0011087
24.4	0.00142263
24.5	0.00173662
24.6	0.00205063
24.7	0.00236465
24.8	0.00267868
24.9	0.00299272
25	0.00330677
25.1	0.00362081
25.2	0.00393486
25.3	0.00424892
25.4	0.00456297
25.5	0.00449225
25.6	0.00400368
25.7	0.00351511
25.8	0.00302655
25.9	0.002538
26	0.00204946
26.1	0.00156097
26.2	0.00107256
26.3	0.000584459
26.4	0.000101206
26.5	0.000395395
26.6	0.000883105
26.7	0.00137144
26.8	0.00185991
26.9	0.00234844
27	0.00283698
27.1	0.00332554
27.2	0.00381411
27.3	0.00430268
27.4	0.00479126
27.5	0.00527984
27.6	0.00576842
27.7	0.006257
27.8	0.00674559
27.9	0.00723417
28	0.00677498
28.1	0.00601448
28.2	0.00525399
28.3	0.0044935
28.4	0.00373302
28.5	0.00297255
28.6	0.00221212
28.7	0.00145176
28.8	0.000691727
28.9	7.81925e-05
29	0.000830956
29.1	0.0015911
29.2	0.00235148
29.3	0.00311193
29.4	0.0038724
29.5	0.00463288
29.6	0.00539337
29.7	0.00615386
29.8	0.00691436
29.9	0.00767486
