0	2.5e-06
0.1	2.5e-06
0.2	2.5e-06
0.3	2.5e-06
0.4	2.5e-06
0.5	2.5e-06
0.6	2.5e-06
0.7	2.5e-06
0.8	2.5e-06
0.9	2.5e-06
1	2.5e-06
1.1	2.5e-06
1.2	2.5e-06
1.3	2.5e-06
1.4	2.5e-06
1.5	2.5e-06
1.6	2.49346e-06
1.7	2.45909e-06
1.8	2.42523e-06
1.9	2.39189e-06
2	2.35911e-06
2.1	2.32689e-06
2.2	2.29528e-06
2.3	2.26429e-06
2.4	2.23394e-06
2.5	2.20428e-06
2.6	2.17531e-06
2.7	2.14708e-06
2.8	2.1196e-06
2.9	2.09292e-06
3	2.06706e-06
3.1	2.04205e-06
3.2	2.01793e-06
3.3	1.99472e-06
3.4	1.97246e-06
3.5	1.95118e-06
3.6	1.93092e-06
3.7	1.9117e-06
3.8	1.89356e-06
3.9	1.87653e-06
4	1.85557e-06
4.1	1.83417e-06
4.2	1.81562e-06
4.3	1.80001e-06
4.4	1.7874e-06
4.5	1.77787e-06
4.6	1.77146e-06
4.7	1.7682e-06
4.8	1.76813e-06
4.9	1.77122e-06
5	1.77748e-06
5.1	1.78686e-06
5.2	1.79931e-06
5.3	1.81478e-06
5.4	1.83319e-06
5.5	1.85445e-06
5.6	1.87845e-06
5.7	1.90447e-06
5.8	1.92198e-06
5.9	1.94041e-06
6	1.95973e-06
6.1	1.97993e-06
6.2	2.00097e-06
6.3	2.02283e-06
6.4	2.04548e-06
6.5	2.06889e-06
6.6	2.09305e-06
6.7	2.11792e-06
6.8	2.14348e-06
6.9	2.16971e-06
7	2.19657e-06
7.1	2.22406e-06
7.2	2.25214e-06
7.3	2.2808e-06
7.4	2.31e-06
7.5	2.33974e-06
7.6	2.36999e-06
7.7	2.40074e-06
7.8	2.43195e-06
7.9	2.46363e-06
8	2.49574e-06
8.1	2.52827e-06
8.2	2.53629e-06
8.3	2.53371e-06
8.4	2.53114e-06
8.5	2.52857e-06
8.6	2.526e-06
8.7	2.52343e-06
8.8	2.52087e-06
8.9	2.51831e-06
9	2.51575e-06
9.1	2.51319e-06
9.2	2.51064e-06
9.3	2.50809e-06
9.4	2.50554e-06
9.5	2.503e-06
9.6	2.50045e-06
9.7	2.49791e-06
9.8	2.49538e-06
9.9	2.49284e-06
10	2.49031e-06
10.1	2.48778e-06
10.2	2.48525e-06
10.3	2.48273e-06
10.4	2.4802e-06
10.5	2.47768e-06
10.6	2.47517e-06
10.7	2.47265e-06
10.8	2.47014e-06
10.9	2.46763e-06
11	2.46513e-06
11.1	2.46262e-06
11.2	2.46012e-06
11.3	2.45304e-06
11.4	2.41709e-06
11.5	2.38174e-06
11.6	2.34702e-06
11.7	2.31297e-06
11.8	2.27961e-06
11.9	2.24696e-06
12	2.21507e-06
12.1	2.18397e-06
12.2	2.15368e-06
12.3	2.12425e-06
12.4	2.09572e-06
12.5	2.06811e-06
12.6	2.04146e-06
12.7	2.01582e-06
12.8	1.99122e-06
12.9	1.96771e-06
13	1.94531e-06
13.1	1.92408e-06
13.2	1.90404e-06
13.3	1.88525e-06
13.4	1.86772e-06
13.5	1.85151e-06
13.6	1.83445e-06
13.7	1.81594e-06
13.8	1.80033e-06
13.9	1.78771e-06
14	1.77813e-06
14.1	1.77164e-06
14.2	1.76828e-06
14.3	1.76806e-06
14.4	1.77099e-06
14.5	1.77705e-06
14.6	1.78621e-06
14.7	1.79842e-06
14.8	1.81362e-06
14.9	1.83174e-06
15	1.85269e-06
15.1	1.87637e-06
15.2	1.90268e-06
15.3	1.93152e-06
15.4	1.95287e-06
15.5	1.97127e-06
15.6	1.99041e-06
15.7	2.01026e-06
15.8	2.0308e-06
15.9	2.05201e-06
16	2.07387e-06
16.1	2.09636e-06
16.2	2.11947e-06
16.3	2.14316e-06
16.4	2.16743e-06
16.5	2.19225e-06
16.6	2.2176e-06
16.7	2.24346e-06
16.8	2.26983e-06
16.9	2.29668e-06
17	2.32399e-06
17.1	2.35174e-06
17.2	2.37994e-06
17.3	2.40854e-06
17.4	2.43755e-06
17.5	2.46695e-06
17.6	2.49673e-06
