0	2.5e-06
0.1	2.5e-06
0.2	2.5e-06
0.3	2.5e-06
0.4	2.5e-06
0.5	2.5e-06
0.6	2.5e-06
0.7	2.5e-06
0.8	2.5e-06
0.9	2.5e-06
1	2.5e-06
1.1	2.5e-06
1.2	2.5e-06
1.3	2.5e-06
1.4	2.5e-06
1.5	2.49268e-06
1.6	2.41529e-06
1.7	2.34066e-06
1.8	2.26908e-06
1.9	2.20082e-06
2	2.13622e-06
2.1	2.07562e-06
2.2	2.01936e-06
2.3	1.96784e-06
2.4	1.92143e-06
2.5	1.8805e-06
2.6	1.84542e-06
2.7	1.81653e-06
2.8	1.79414e-06
2.9	1.77847e-06
3	1.76973e-06
3.1	1.76799e-06
3.2	1.7733e-06
3.3	1.78558e-06
3.4	1.80469e-06
3.5	1.82852e-06
3.6	1.84871e-06
3.7	1.87157e-06
3.8	1.89701e-06
3.9	1.92493e-06
4	1.95523e-06
4.1	1.98779e-06
4.2	2.02251e-06
4.3	2.05927e-06
4.4	2.09797e-06
4.5	2.1385e-06
4.6	2.18077e-06
4.7	2.22466e-06
4.8	2.2701e-06
4.9	2.31698e-06
5	2.36522e-06
5.1	2.41475e-06
5.2	2.46547e-06
5.3	2.51733e-06
5.4	2.57025e-06
5.5	2.62416e-06
5.6	2.67901e-06
5.7	2.73474e-06
5.8	2.7913e-06
5.9	2.84864e-06
6	2.84039e-06
6.1	2.80257e-06
6.2	2.76508e-06
6.3	2.72795e-06
6.4	2.69117e-06
6.5	2.65478e-06
6.6	2.61877e-06
6.7	2.58318e-06
6.8	2.54801e-06
6.9	2.51329e-06
7	2.47903e-06
7.1	2.44526e-06
7.2	2.41198e-06
7.3	2.37924e-06
7.4	2.34703e-06
7.5	2.3154e-06
7.6	2.28436e-06
7.7	2.25394e-06
7.8	2.22416e-06
7.9	2.19505e-06
8	2.16664e-06
8.1	2.13895e-06
8.2	2.11201e-06
8.3	2.08585e-06
8.4	2.06051e-06
8.5	2.036e-06
8.6	2.01237e-06
8.7	1.97508e-06
8.8	1.924e-06
8.9	1.87938e-06
9	1.8417e-06
9.1	1.8114e-06
9.2	1.78884e-06
9.3	1.77432e-06
9.4	1.76804e-06
9.5	1.77008e-06
9.6	1.78043e-06
9.7	1.79893e-06
9.8	1.82534e-06
9.9	1.85932e-06
10	1.90047e-06
10.1	1.94832e-06
10.2	2.00241e-06
10.3	2.06223e-06
10.4	2.12731e-06
10.5	2.19718e-06
10.6	2.23076e-06
10.7	2.24669e-06
10.8	2.2628e-06
10.9	2.2791e-06
11	2.29557e-06
11.1	2.31222e-06
11.2	2.32904e-06
11.3	2.34603e-06
11.4	2.36318e-06
11.5	2.38048e-06
11.6	2.39795e-06
11.7	2.41557e-06
11.8	2.43333e-06
11.9	2.45125e-06
12	2.4693e-06
12.1	2.4875e-06
12.2	2.50583e-06
12.3	2.5243e-06
12.4	2.5429e-06
12.5	2.56162e-06
12.6	2.58047e-06
12.7	2.59945e-06
12.8	2.61854e-06
12.9	2.63775e-06
13	2.65708e-06
13.1	2.67652e-06
13.2	2.69607e-06
13.3	2.71572e-06
13.4	2.73548e-06
13.5	2.69567e-06
13.6	2.62576e-06
13.7	2.55737e-06
13.8	2.49061e-06
13.9	2.42563e-06
14	2.36256e-06
14.1	2.30156e-06
14.2	2.24281e-06
14.3	2.18649e-06
14.4	2.13278e-06
14.5	2.08189e-06
14.6	2.03403e-06
14.7	1.98942e-06
14.8	1.94829e-06
14.9	1.91085e-06
15	1.87733e-06
15.1	1.84794e-06
15.2	1.82288e-06
15.3	1.80234e-06
15.4	1.78646e-06
15.5	1.77538e-06
15.6	1.76918e-06
15.7	1.76793e-06
15.8	1.77187e-06
15.9	1.781e-06
16	1.79524e-06
16.1	1.81448e-06
16.2	1.83855e-06
16.3	1.86726e-06
16.4	1.90042e-06
16.5	1.93779e-06
16.6	1.97913e-06
16.7	2.0242e-06
16.8	2.07275e-06
16.9	2.12455e-06
17	2.17936e-06
17.1	2.23697e-06
17.2	2.29716e-06
17.3	2.35974e-06
17.4	2.42451e-06
17.5	2.49132e-06
17.6	2.56e-06
