0	2.5e-06
0.1	2.5e-06
0.2	2.5e-06
0.3	2.5e-06
0.4	2.5e-06
0.5	2.5e-06
0.6	2.5e-06
0.7	2.5e-06
0.8	2.5e-06
0.9	2.5e-06
1	2.5e-06
1.1	2.5e-06
1.2	2.5e-06
1.3	2.5e-06
1.4	2.5e-06
1.5	2.5e-06
1.6	2.5e-06
1.7	2.49199e-06
1.8	2.47984e-06
1.9	2.46775e-06
2	2.45573e-06
2.1	2.44376e-06
2.2	2.43186e-06
2.3	2.42003e-06
2.4	2.40826e-06
2.5	2.39656e-06
2.6	2.38493e-06
2.7	2.37337e-06
2.8	2.36187e-06
2.9	2.35045e-06
3	2.3391e-06
3.1	2.32782e-06
3.2	2.31661e-06
3.3	2.30548e-06
3.4	2.29443e-06
3.5	2.28345e-06
3.6	2.27256e-06
3.7	2.26174e-06
3.8	2.251e-06
3.9	2.24034e-06
4	2.22977e-06
4.1	2.21928e-06
4.2	2.20888e-06
4.3	2.19856e-06
4.4	2.18833e-06
4.5	2.1767e-06
4.6	2.15746e-06
4.7	2.13856e-06
4.8	2.12001e-06
4.9	2.10182e-06
5	2.08401e-06
5.1	2.06659e-06
5.2	2.04955e-06
5.3	2.03291e-06
5.4	2.01669e-06
5.5	2.00089e-06
5.6	1.98552e-06
5.7	1.97059e-06
5.8	1.95612e-06
5.9	1.94211e-06
6	1.92856e-06
6.1	1.91551e-06
6.2	1.90294e-06
6.3	1.89088e-06
6.4	1.87932e-06
6.5	1.86829e-06
6.6	1.85778e-06
6.7	1.84508e-06
6.8	1.83328e-06
6.9	1.82242e-06
7	1.8125e-06
7.1	1.80353e-06
7.2	1.79555e-06
7.3	1.78855e-06
7.4	1.78255e-06
7.5	1.77756e-06
7.6	1.77359e-06
7.7	1.77064e-06
7.8	1.76872e-06
7.9	1.76783e-06
8	1.76798e-06
8.1	1.76917e-06
8.2	1.77138e-06
8.3	1.77463e-06
8.4	1.77863e-06
8.5	1.78346e-06
8.6	1.78917e-06
8.7	1.79574e-06
8.8	1.80317e-06
8.9	1.81144e-06
9	1.82055e-06
9.1	1.83048e-06
9.2	1.84121e-06
9.3	1.85274e-06
9.4	1.86505e-06
9.5	1.87813e-06
9.6	1.89195e-06
9.7	1.9065e-06
9.8	1.92177e-06
9.9	1.93773e-06
10	1.95438e-06
10.1	1.97169e-06
10.2	1.9869e-06
10.3	1.99915e-06
10.4	2.01167e-06
10.5	2.02447e-06
10.6	2.03752e-06
10.7	2.05084e-06
10.8	2.06442e-06
10.9	2.07824e-06
11	2.09231e-06
11.1	2.10662e-06
11.2	2.12116e-06
11.3	2.13593e-06
11.4	2.15093e-06
11.5	2.16615e-06
11.6	2.18159e-06
11.7	2.19724e-06
11.8	2.2131e-06
11.9	2.22915e-06
12	2.24541e-06
12.1	2.26186e-06
12.2	2.2785e-06
12.3	2.29533e-06
12.4	2.31234e-06
12.5	2.32953e-06
12.6	2.34494e-06
12.7	2.35126e-06
12.8	2.3576e-06
12.9	2.36396e-06
13	2.37034e-06
13.1	2.37674e-06
13.2	2.38317e-06
13.3	2.38962e-06
13.4	2.39608e-06
13.5	2.40257e-06
13.6	2.40908e-06
13.7	2.41561e-06
13.8	2.42216e-06
13.9	2.42873e-06
14	2.43532e-06
14.1	2.44193e-06
14.2	2.44856e-06
14.3	2.45521e-06
14.4	2.46188e-06
14.5	2.46857e-06
14.6	2.47528e-06
14.7	2.48201e-06
14.8	2.48875e-06
14.9	2.49552e-06
15	2.5023e-06
15.1	2.5091e-06
15.2	2.51592e-06
15.3	2.52276e-06
15.4	2.52961e-06
15.5	2.53648e-06
15.6	2.54337e-06
15.7	2.55028e-06
15.8	2.54589e-06
15.9	2.54034e-06
16	2.53479e-06
16.1	2.52926e-06
16.2	2.52375e-06
16.3	2.51824e-06
16.4	2.51275e-06
16.5	2.50726e-06
16.6	2.50179e-06
16.7	2.49633e-06
16.8	2.49088e-06
16.9	2.48545e-06
17	2.48002e-06
17.1	2.47461e-06
17.2	2.46922e-06
17.3	2.46383e-06
17.4	2.45845e-06
17.5	2.45309e-06
17.6	2.44774e-06
