0	5.015e-05
0.1	5.015e-05
0.2	5.015e-05
0.3	5.015e-05
0.4	5.015e-05
0.5	5.015e-05
0.6	5.015e-05
0.7	5.015e-05
0.8	5.015e-05
0.9	5.015e-05
1	5.015e-05
1.1	5.015e-05
1.2	5.015e-05
1.3	4.81098e-05
1.4	4.42584e-05
1.5	4.09363e-05
1.6	3.82817e-05
1.7	3.64407e-05
1.8	3.55399e-05
1.9	3.56507e-05
2	3.6764e-05
2.1	3.87935e-05
2.2	4.16053e-05
2.3	4.50533e-05
2.4	4.90034e-05
2.5	5.3344e-05
2.6	5.79876e-05
2.7	6.28671e-05
2.8	6.79316e-05
2.9	7.31428e-05
3	7.84714e-05
3.1	8.3895e-05
3.2	8.93964e-05
3.3	9.49621e-05
3.4	0.000100581
3.5	0.000106246
3.6	0.000111948
3.7	0.000110502
3.8	9.84896e-05
3.9	8.66947e-05
4	7.52203e-05
4.1	6.42381e-05
4.2	5.40491e-05
4.3	4.5193e-05
4.4	3.85985e-05
4.5	3.55472e-05
4.6	3.69283e-05
4.7	4.23099e-05
4.8	5.0427e-05
4.9	6.01828e-05
5	7.09041e-05
5.1	8.2214e-05
5.2	9.39001e-05
5.3	0.000105838
5.4	0.000117951
5.5	0.00013019
5.6	0.000142523
5.7	0.000154928
5.8	0.000167388
5.9	0.000179892
6	0.000192431
6.1	0.000178098
6.2	0.000158051
6.3	0.00013814
6.4	0.000118434
6.5	9.90549e-05
6.6	8.02404e-05
6.7	6.25024e-05
6.8	4.70737e-05
6.9	3.69685e-05
7	3.68615e-05
7.1	4.68212e-05
7.2	6.21855e-05
7.3	7.9895e-05
7.4	9.86953e-05
7.5	0.000118066
7.6	0.000137768
7.7	0.000157675
7.8	0.00017772
7.9	0.000197861
8	0.00021807
8.1	0.000238331
8.2	0.000258631
8.3	0.000278962
8.4	0.000259647
8.5	0.000231697
8.6	0.000203828
8.7	0.00017608
8.8	0.00014852
8.9	0.000121278
9	9.46262e-05
9.1	6.92512e-05
9.2	4.72565e-05
9.3	3.55871e-05
9.4	4.35377e-05
9.5	6.41907e-05
9.6	8.91133e-05
9.7	0.000115576
9.8	0.000142724
9.9	0.00017023
10	0.000197945
10.1	0.000225792
10.2	0.000253728
10.3	0.000281726
10.4	0.000309769
10.5	0.000337846
10.6	0.000365949
10.7	0.000384346
10.8	0.000346228
10.9	0.000308155
11	0.000270146
11.1	0.000232233
11.2	0.000194471
11.3	0.000156969
11.4	0.000119973
11.5	8.41497e-05
11.6	5.19861e-05
11.7	3.54626e-05
11.8	5.24051e-05
11.9	8.46679e-05
12	0.000120518
12.1	0.000157526
12.2	0.000195033
12.3	0.000232797
12.4	0.000270713
12.5	0.000308723
12.6	0.000346796
12.7	0.000384915
12.8	0.000423066
12.9	0.000461241
13	0.000499436
13.1	0.000537645
13.2	0.000486118
13.3	0.000433177
13.4	0.00038028
13.5	0.00032745
13.6	0.000274723
13.7	0.000222173
13.8	0.000169966
13.9	0.000118554
14	6.97186e-05
14.1	3.61316e-05
14.2	5.82187e-05
14.3	0.000105416
14.4	0.000156444
14.5	0.000208509
14.6	0.000260991
14.7	0.000313681
14.8	0.000366489
14.9	0.000419371
15	0.000472302
15.1	0.000525266
15.2	0.000578256
15.3	0.000631264
15.4	0.000684286
15.5	0.000737319
15.6	0.000712665
15.7	0.000637302
15.8	0.000561967
15.9	0.000486673
16	0.000411443
16.1	0.000336319
16.2	0.000261393
16.3	0.000186903
16.4	0.000113712
16.5	4.8151e-05
16.6	5.56548e-05
16.7	0.00012356
16.8	0.000197047
16.9	0.000271622
17	0.000346584
17.1	0.000421727
17.2	0.000496968
17.3	0.000572268
17.4	0.000647608
17.5	0.000722974
17.6	0.00079836
17.7	0.000873759
17.8	0.00094917
17.9	0.00102459
18	0.00106788
18.1	0.000958968
18.2	0.000850078
18.3	0.000741213
18.4	0.000632385
18.5	0.000523617
18.6	0.000414959
18.7	0.000306525
18.8	0.000198683
18.9	9.35033e-05
19	4.19738e-05
19.1	0.000136131
19.2	0.000243006
19.3	0.000351174
19.4	0.000459723
19.5	0.000568435
19.6	0.000677231
19.7	0.000786077
19.8	0.000894954
19.9	0.00100385
20	0.00111276
20.1	0.00122169
20.2	0.00133062
20.3	0.00143956
20.4	0.0015485
20.5	0.0014366
20.6	0.00127868
20.7	0.00112078
20.8	0.0009629
20.9	0.000805056
21	0.000647275
21.1	0.000489617
21.2	0.000332257
21.3	0.000175997
21.4	3.82796e-05
21.5	0.000147871
21.6	0.000303606
21.7	0.000460866
21.8	0.000618489
21.9	0.000776254
22	0.000934088
22.1	0.00109196
22.2	0.00124986
22.3	0.00140778
22.4	0.0015657
22.5	0.00172364
22.6	0.00188158
22.7	0.00203953
22.8	0.00219748
22.9	0.00206818
23	0.00184186
23.1	0.00161554
23.2	0.00138925
23.3	0.00116298
23.4	0.000936749
23.5	0.000710604
23.6	0.000484658
23.7	0.000259435
23.8	4.68658e-05
23.9	0.000198905
24	0.000423565
24.1	0.000649406
24.2	0.000875515
24.3	0.00110173
24.4	0.00132799
24.5	0.00155428
24.6	0.00178059
24.7	0.00200691
24.8	0.00223323
24.9	0.00245957
25	0.0026859
25.1	0.00291225
25.2	0.00300899
25.3	0.00269648
25.4	0.00238398
25.5	0.00207148
25.6	0.00175901
25.7	0.00144655
25.8	0.00113414
25.9	0.000821818
26	0.000509755
26.1	0.00019917
26.2	0.000121821
26.3	0.00043054
26.4	0.000742457
26.5	0.00105474
26.6	0.00136713
26.7	0.00167958
26.8	0.00199205
26.9	0.00230454
27	0.00261704
27.1	0.00292955
27.2	0.00324206
27.3	0.00355458
27.4	0.00386709
27.5	0.00393106
27.6	0.00353237
27.7	0.00313369
27.8	0.00273502
27.9	0.00233635
28	0.0019377
28.1	0.00153908
28.2	0.00114052
28.3	0.000742108
28.4	0.000344386
28.5	6.6415e-05
28.6	0.000456236
28.7	0.000854297
28.8	0.00125277
28.9	0.00165135
29	0.00204998
29.1	0.00244864
29.2	0.00284731
29.3	0.00324599
29.4	0.00364467
29.5	0.00404336
29.6	0.00444205
29.7	0.00484074
29.8	0.00523944
29.9	0.00497995
